#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10167366, SEN S/N: 10167366)",Coupler Detached (LGR S/N: 10167366),Coupler Attached (LGR S/N: 10167366),Host Connected (LGR S/N: 10167366),End Of File (LGR S/N: 10167366)
2636,5/13/2022 12:30,16.392,,,,
2637,5/13/2022 13:00,16.439,,,,
2638,5/13/2022 13:30,16.534,,,,
2639,5/13/2022 14:00,16.654,,,,
2640,5/13/2022 14:30,16.796,,,,
2641,5/13/2022 15:00,16.892,,,,
2642,5/13/2022 15:30,16.963,,,,
2643,5/13/2022 16:00,16.987,,,,
2644,5/13/2022 16:30,17.034,,,,
2645,5/13/2022 17:00,17.058,,,,
2646,5/13/2022 17:30,17.034,,,,
2647,5/13/2022 18:00,17.034,,,,
2648,5/13/2022 18:30,17.011,,,,
2649,5/13/2022 19:00,16.987,,,,
2650,5/13/2022 19:30,16.939,,,,
2651,5/13/2022 20:00,16.892,,,,
2652,5/13/2022 20:30,16.82,,,,
2653,5/13/2022 21:00,16.773,,,,
2654,5/13/2022 21:30,16.725,,,,
2655,5/13/2022 22:00,16.677,,,,
2656,5/13/2022 22:30,16.654,,,,
2657,5/13/2022 23:00,16.606,,,,
2658,5/13/2022 23:30,16.582,,,,
2659,5/14/2022 0:00,16.534,,,,
2660,5/14/2022 0:30,16.511,,,,
2661,5/14/2022 1:00,16.487,,,,
2662,5/14/2022 1:30,16.463,,,,
2663,5/14/2022 2:00,16.439,,,,
2664,5/14/2022 2:30,16.463,,,,
2665,5/14/2022 3:00,16.463,,,,
2666,5/14/2022 3:30,16.439,,,,
2667,5/14/2022 4:00,16.439,,,,
2668,5/14/2022 4:30,16.415,,,,
2669,5/14/2022 5:00,16.415,,,,
2670,5/14/2022 5:30,16.415,,,,
2671,5/14/2022 6:00,16.392,,,,
2672,5/14/2022 6:30,16.392,,,,
2673,5/14/2022 7:00,16.368,,,,
2674,5/14/2022 7:30,16.368,,,,
2675,5/14/2022 8:00,16.558,,,,
2676,5/14/2022 8:30,17.748,,,,
2677,5/14/2022 9:00,18.485,,,,
2678,5/14/2022 9:30,18.771,,,,
2679,5/14/2022 10:00,18.818,,,,
2680,5/14/2022 10:30,18.937,,,,
2681,5/14/2022 11:00,18.866,,,,
2682,5/14/2022 11:30,18.747,,,,
2683,5/14/2022 12:00,18.699,,,,
2684,5/14/2022 12:30,18.604,,,,
2685,5/14/2022 13:00,18.628,,,,
2686,5/14/2022 13:30,18.58,,,,
2687,5/14/2022 14:00,18.557,,,,
2688,5/14/2022 14:30,18.414,,,,
2689,5/14/2022 15:00,18.414,,,,
2690,5/14/2022 15:30,18.295,,,,
2691,5/14/2022 16:00,18.176,,,,
2692,5/14/2022 16:30,18.129,,,,
2693,5/14/2022 17:00,18.033,,,,
2694,5/14/2022 17:30,17.986,,,,
2695,5/14/2022 18:00,17.891,,,,
2696,5/14/2022 18:30,17.819,,,,
2697,5/14/2022 19:00,17.772,,,,
2698,5/14/2022 19:30,17.701,,,,
2699,5/14/2022 20:00,17.605,,,,
2700,5/14/2022 20:30,17.51,,,,
2701,5/14/2022 21:00,17.415,,,,
2702,5/14/2022 21:30,17.344,,,,
2703,5/14/2022 22:00,17.272,,,,
2704,5/14/2022 22:30,17.201,,,,
2705,5/14/2022 23:00,17.153,,,,
2706,5/14/2022 23:30,17.106,,,,
2707,5/15/2022 0:00,17.082,,,,
2708,5/15/2022 0:30,17.034,,,,
2709,5/15/2022 1:00,16.987,,,,
2710,5/15/2022 1:30,16.939,,,,
2711,5/15/2022 2:00,16.915,,,,
2712,5/15/2022 2:30,16.892,,,,
2713,5/15/2022 3:00,16.868,,,,
2714,5/15/2022 3:30,16.82,,,,
2715,5/15/2022 4:00,16.773,,,,
2716,5/15/2022 4:30,16.749,,,,
2717,5/15/2022 5:00,16.701,,,,
2718,5/15/2022 5:30,16.654,,,,
2719,5/15/2022 6:00,16.63,,,,
2720,5/15/2022 6:30,16.606,,,,
2721,5/15/2022 7:00,16.582,,,,
2722,5/15/2022 7:30,16.558,,,,
2723,5/15/2022 8:00,16.582,,,,
2724,5/15/2022 8:30,16.63,,,,
2725,5/15/2022 9:00,16.725,,,,
2726,5/15/2022 9:30,16.82,,,,
2727,5/15/2022 10:00,16.915,,,,
2728,5/15/2022 10:30,17.034,,,,
2729,5/15/2022 11:00,17.177,,,,
2730,5/15/2022 11:30,17.296,,,,
2731,5/15/2022 12:00,17.463,,,,
2732,5/15/2022 12:30,17.629,,,,
2733,5/15/2022 13:00,17.724,,,,
2734,5/15/2022 13:30,17.819,,,,
2735,5/15/2022 14:00,17.938,,,,
2736,5/15/2022 14:30,18.01,,,,
2737,5/15/2022 15:00,18.081,,,,
2738,5/15/2022 15:30,18.033,,,,
2739,5/15/2022 16:00,18.033,,,,
2740,5/15/2022 16:30,18.01,,,,
2741,5/15/2022 17:00,18.01,,,,
2742,5/15/2022 17:30,17.962,,,,
2743,5/15/2022 18:00,17.938,,,,
2744,5/15/2022 18:30,17.891,,,,
2745,5/15/2022 19:00,17.819,,,,
2746,5/15/2022 19:30,17.748,,,,
2747,5/15/2022 20:00,17.677,,,,
2748,5/15/2022 20:30,17.605,,,,
2749,5/15/2022 21:00,17.558,,,,
2750,5/15/2022 21:30,17.463,,,,
2751,5/15/2022 22:00,17.415,,,,
2752,5/15/2022 22:30,17.368,,,,
2753,5/15/2022 23:00,17.32,,,,
2754,5/15/2022 23:30,17.272,,,,
2755,5/16/2022 0:00,17.249,,,,
2756,5/16/2022 0:30,17.225,,,,
2757,5/16/2022 1:00,17.177,,,,
2758,5/16/2022 1:30,17.153,,,,
2759,5/16/2022 2:00,17.13,,,,
2760,5/16/2022 2:30,17.13,,,,
2761,5/16/2022 3:00,17.106,,,,
2762,5/16/2022 3:30,17.082,,,,
2763,5/16/2022 4:00,17.082,,,,
2764,5/16/2022 4:30,17.058,,,,
2765,5/16/2022 5:00,17.034,,,,
2766,5/16/2022 5:30,17.034,,,,
2767,5/16/2022 6:00,17.011,,,,
2768,5/16/2022 6:30,17.011,,,,
2769,5/16/2022 7:00,17.011,,,,
2770,5/16/2022 7:30,17.011,,,,
2771,5/16/2022 8:00,17.034,,,,
2772,5/16/2022 8:30,17.058,,,,
2773,5/16/2022 9:00,17.106,,,,
2774,5/16/2022 9:30,17.177,,,,
2775,5/16/2022 10:00,17.249,,,,
2776,5/16/2022 10:30,17.344,,,,
2777,5/16/2022 11:00,17.486,,,,
2778,5/16/2022 11:30,17.653,,,,
2779,5/16/2022 12:00,17.819,,,,
2780,5/16/2022 12:30,17.986,,,,
2781,5/16/2022 13:00,18.105,,,,
2782,5/16/2022 13:30,18.176,,,,
2783,5/16/2022 14:00,18.224,,,,
2784,5/16/2022 14:30,18.224,,,,
2785,5/16/2022 15:00,18.247,,,,
2786,5/16/2022 15:30,18.247,,,,
2787,5/16/2022 16:00,18.2,,,,
2788,5/16/2022 16:30,18.129,,,,
2789,5/16/2022 17:00,18.081,,,,
2790,5/16/2022 17:30,18.057,,,,
2791,5/16/2022 18:00,18.057,,,,
2792,5/16/2022 18:30,18.033,,,,
2793,5/16/2022 19:00,18.033,,,,
2794,5/16/2022 19:30,17.962,,,,
2795,5/16/2022 20:00,17.891,,,,
2796,5/16/2022 20:30,17.796,,,,
2797,5/16/2022 21:00,17.677,,,,
2798,5/16/2022 21:30,17.582,,,,
2799,5/16/2022 22:00,17.486,,,,
2800,5/16/2022 22:30,17.391,,,,
2801,5/16/2022 23:00,17.32,,,,
2802,5/16/2022 23:30,17.225,,,,
2803,5/17/2022 0:00,17.13,,,,
2804,5/17/2022 0:30,16.987,,,,
2805,5/17/2022 1:00,16.844,,,,
2806,5/17/2022 1:30,16.725,,,,
2807,5/17/2022 2:00,16.63,,,,
2808,5/17/2022 2:30,16.511,,,,
2809,5/17/2022 3:00,16.415,,,,
2810,5/17/2022 3:30,16.32,,,,
2811,5/17/2022 4:00,16.201,,,,
2812,5/17/2022 4:30,16.129,,,,
2813,5/17/2022 5:00,16.034,,,,
2814,5/17/2022 5:30,15.963,,,,
2815,5/17/2022 6:00,15.891,,,,
2816,5/17/2022 6:30,15.796,,,,
2817,5/17/2022 7:00,15.724,,,,
2818,5/17/2022 7:30,15.652,,,,
2819,5/17/2022 8:00,15.652,,,,
2820,5/17/2022 8:30,15.7,,,,
2821,5/17/2022 9:00,15.819,,,,
2822,5/17/2022 9:30,15.939,,,,
2823,5/17/2022 10:00,16.082,,,,
2824,5/17/2022 10:30,16.225,,,,
2825,5/17/2022 11:00,16.415,,,,
2826,5/17/2022 11:30,16.606,,,,
2827,5/17/2022 12:00,16.773,,,,
2828,5/17/2022 12:30,16.939,,,,
2829,5/17/2022 13:00,17.106,,,,
2830,5/17/2022 13:30,17.225,,,,
2831,5/17/2022 14:00,17.368,,,,
2832,5/17/2022 14:30,17.51,,,,
2833,5/17/2022 15:00,17.558,,,,
2834,5/17/2022 15:30,17.558,,,,
2835,5/17/2022 16:00,17.558,,,,
2836,5/17/2022 16:30,17.558,,,,
2837,5/17/2022 17:00,17.558,,,,
2838,5/17/2022 17:30,17.51,,,,
2839,5/17/2022 18:00,17.51,,,,
2840,5/17/2022 18:30,17.486,,,,
2841,5/17/2022 19:00,17.439,,,,
2842,5/17/2022 19:30,17.415,,,,
2843,5/17/2022 20:00,17.32,,,,
2844,5/17/2022 20:30,17.249,,,,
2845,5/17/2022 21:00,17.13,,,,
2846,5/17/2022 21:30,17.034,,,,
2847,5/17/2022 22:00,16.939,,,,
2848,5/17/2022 22:30,16.844,,,,
2849,5/17/2022 23:00,16.749,,,,
2850,5/17/2022 23:30,16.677,,,,
2851,5/18/2022 0:00,16.606,,,,
2852,5/18/2022 0:30,16.534,,,,
2853,5/18/2022 1:00,16.463,,,,
2854,5/18/2022 1:30,16.392,,,,
2855,5/18/2022 2:00,16.344,,,,
2856,5/18/2022 2:30,16.272,,,,
2857,5/18/2022 3:00,16.201,,,,
2858,5/18/2022 3:30,16.129,,,,
2859,5/18/2022 4:00,16.082,,,,
2860,5/18/2022 4:30,16.034,,,,
2861,5/18/2022 5:00,15.963,,,,
2862,5/18/2022 5:30,15.915,,,,
2863,5/18/2022 6:00,15.867,,,,
2864,5/18/2022 6:30,15.819,,,,
2865,5/18/2022 7:00,15.796,,,,
2866,5/18/2022 7:30,15.796,,,,
2867,5/18/2022 8:00,15.796,,,,
2868,5/18/2022 8:30,15.867,,,,
2869,5/18/2022 9:00,15.986,,,,
2870,5/18/2022 9:30,16.106,,,,
2871,5/18/2022 10:00,16.225,,,,
2872,5/18/2022 10:30,16.392,,,,
2873,5/18/2022 11:00,16.558,,,,
2874,5/18/2022 11:30,16.725,,,,
2875,5/18/2022 12:00,16.915,,,,
2876,5/18/2022 12:30,17.082,,,,
2877,5/18/2022 13:00,17.272,,,,
2878,5/18/2022 13:30,17.391,,,,
2879,5/18/2022 14:00,17.534,,,,
2880,5/18/2022 14:30,17.701,,,,
2881,5/18/2022 15:00,17.819,,,,
2882,5/18/2022 15:30,17.819,,,,
2883,5/18/2022 16:00,17.843,,,,
2884,5/18/2022 16:30,17.867,,,,
2885,5/18/2022 17:00,17.843,,,,
2886,5/18/2022 17:30,17.843,,,,
2887,5/18/2022 18:00,17.843,,,,
2888,5/18/2022 18:30,17.796,,,,
2889,5/18/2022 19:00,17.772,,,,
2890,5/18/2022 19:30,17.724,,,,
2891,5/18/2022 20:00,17.653,,,,
2892,5/18/2022 20:30,17.582,,,,
2893,5/18/2022 21:00,17.51,,,,
2894,5/18/2022 21:30,17.439,,,,
2895,5/18/2022 22:00,17.391,,,,
2896,5/18/2022 22:30,17.32,,,,
2897,5/18/2022 23:00,17.296,,,,
2898,5/18/2022 23:30,17.249,,,,
2899,5/19/2022 0:00,17.225,,,,
2900,5/19/2022 0:30,17.177,,,,
2901,5/19/2022 1:00,17.13,,,,
2902,5/19/2022 1:30,17.106,,,,
2903,5/19/2022 2:00,17.082,,,,
2904,5/19/2022 2:30,17.106,,,,
2905,5/19/2022 3:00,17.106,,,,
2906,5/19/2022 3:30,17.106,,,,
2907,5/19/2022 4:00,17.082,,,,
2908,5/19/2022 4:30,17.082,,,,
2909,5/19/2022 5:00,17.082,,,,
2910,5/19/2022 5:30,17.082,,,,
2911,5/19/2022 6:00,17.058,,,,
2912,5/19/2022 6:30,17.058,,,,
2913,5/19/2022 7:00,17.058,,,,
2914,5/19/2022 7:30,17.058,,,,
2915,5/19/2022 8:00,17.082,,,,
2916,5/19/2022 8:30,17.106,,,,
2917,5/19/2022 9:00,17.13,,,,
2918,5/19/2022 9:30,17.201,,,,
2919,5/19/2022 10:00,17.272,,,,
2920,5/19/2022 10:30,17.391,,,,
2921,5/19/2022 11:00,17.51,,,,
2922,5/19/2022 11:30,17.653,,,,
2923,5/19/2022 12:00,17.819,,,,
2924,5/19/2022 12:30,17.986,,,,
2925,5/19/2022 13:00,18.129,,,,
2926,5/19/2022 13:30,18.247,,,,
2927,5/19/2022 14:00,18.366,,,,
2928,5/19/2022 14:30,18.485,,,,
2929,5/19/2022 15:00,18.628,,,,
2930,5/19/2022 15:30,18.628,,,,
2931,5/19/2022 16:00,18.628,,,,
2932,5/19/2022 16:30,18.58,,,,
2933,5/19/2022 17:00,18.557,,,,
2934,5/19/2022 17:30,18.509,,,,
2935,5/19/2022 18:00,18.509,,,,
2936,5/19/2022 18:30,18.485,,,,
2937,5/19/2022 19:00,18.461,,,,
2938,5/19/2022 19:30,18.414,,,,
2939,5/19/2022 20:00,18.319,,,,
2940,5/19/2022 20:30,18.224,,,,
2941,5/19/2022 21:00,18.105,,,,
2942,5/19/2022 21:30,18.033,,,,
2943,5/19/2022 22:00,17.986,,,,
2944,5/19/2022 22:30,17.915,,,,
2945,5/19/2022 23:00,17.653,,,,
2946,5/19/2022 23:30,17.558,,,,
2947,5/20/2022 0:00,17.534,,,,
2948,5/20/2022 0:30,17.582,,,,
2949,5/20/2022 1:00,17.629,,,,
2950,5/20/2022 1:30,17.653,,,,
2951,5/20/2022 2:00,17.653,,,,
2952,5/20/2022 2:30,17.653,,,,
2953,5/20/2022 3:00,17.653,,,,
2954,5/20/2022 3:30,17.629,,,,
2955,5/20/2022 4:00,17.605,,,,
2956,5/20/2022 4:30,17.558,,,,
2957,5/20/2022 5:00,17.534,,,,
2958,5/20/2022 5:30,17.51,,,,
2959,5/20/2022 6:00,17.463,,,,
2960,5/20/2022 6:30,17.439,,,,
2961,5/20/2022 7:00,17.439,,,,
2962,5/20/2022 7:30,17.439,,,,
2963,5/20/2022 8:00,17.463,,,,
2964,5/20/2022 8:30,17.51,,,,
2965,5/20/2022 9:00,17.605,,,,
2966,5/20/2022 9:30,17.748,,,,
2967,5/20/2022 10:00,17.867,,,,
2968,5/20/2022 10:30,18.01,,,,
2969,5/20/2022 11:00,18.176,,,,
2970,5/20/2022 11:30,18.39,,,,
2971,5/20/2022 12:00,18.557,,,,
2972,5/20/2022 12:30,18.723,,,,
2973,5/20/2022 13:00,18.818,,,,
2974,5/20/2022 13:30,19.008,,,,
2975,5/20/2022 14:00,19.127,,,,
2976,5/20/2022 14:30,19.294,,,,
2977,5/20/2022 15:00,19.389,,,,
2978,5/20/2022 15:30,19.413,,,,
2979,5/20/2022 16:00,19.436,,,,
2980,5/20/2022 16:30,19.46,,,,
2981,5/20/2022 17:00,19.413,,,,
2982,5/20/2022 17:30,19.413,,,,
2983,5/20/2022 18:00,19.389,,,,
2984,5/20/2022 18:30,19.341,,,,
2985,5/20/2022 19:00,19.318,,,,
2986,5/20/2022 19:30,19.222,,,,
2987,5/20/2022 20:00,19.127,,,,
2988,5/20/2022 20:30,19.008,,,,
2989,5/20/2022 21:00,18.889,,,,
2990,5/20/2022 21:30,18.771,,,,
2991,5/20/2022 22:00,18.675,,,,
2992,5/20/2022 22:30,18.58,,,,
2993,5/20/2022 23:00,18.485,,,,
2994,5/20/2022 23:30,18.414,,,,
2995,5/21/2022 0:00,18.343,,,,
2996,5/21/2022 0:30,18.271,,,,
2997,5/21/2022 1:00,18.152,,,,
2998,5/21/2022 1:30,18.105,,,,
2999,5/21/2022 2:00,18.057,,,,
3000,5/21/2022 2:30,18.033,,,,
3001,5/21/2022 3:00,18.01,,,,
3002,5/21/2022 3:30,18.01,,,,
3003,5/21/2022 4:00,17.986,,,,
3004,5/21/2022 4:30,17.962,,,,
3005,5/21/2022 5:00,17.962,,,,
3006,5/21/2022 5:30,17.938,,,,
3007,5/21/2022 6:00,17.915,,,,
3008,5/21/2022 6:30,17.891,,,,
3009,5/21/2022 7:00,17.867,,,,
3010,5/21/2022 7:30,17.843,,,,
3011,5/21/2022 8:00,17.867,,,,
3012,5/21/2022 8:30,17.891,,,,
3013,5/21/2022 9:00,17.938,,,,
3014,5/21/2022 9:30,18.033,,,,
3015,5/21/2022 10:00,18.105,,,,
3016,5/21/2022 10:30,18.224,,,,
3017,5/21/2022 11:00,18.319,,,,
3018,5/21/2022 11:30,18.414,,,,
3019,5/21/2022 12:00,18.533,,,,
3020,5/21/2022 12:30,18.652,,,,
3021,5/21/2022 13:00,18.747,,,,
3022,5/21/2022 13:30,18.818,,,,
3023,5/21/2022 14:00,18.889,,,,
3024,5/21/2022 14:30,18.985,,,,
3025,5/21/2022 15:00,19.032,,,,
3026,5/21/2022 15:30,18.985,,,,
3027,5/21/2022 16:00,18.985,,,,
3028,5/21/2022 16:30,18.985,,,,
3029,5/21/2022 17:00,18.937,,,,
3030,5/21/2022 17:30,18.889,,,,
3031,5/21/2022 18:00,18.842,,,,
3032,5/21/2022 18:30,18.747,,,,
3033,5/21/2022 19:00,18.723,,,,
3034,5/21/2022 19:30,18.652,,,,
3035,5/21/2022 20:00,18.58,,,,
3036,5/21/2022 20:30,18.509,,,,
3037,5/21/2022 21:00,18.461,,,,
3038,5/21/2022 21:30,18.39,,,,
3039,5/21/2022 22:00,18.319,,,,
3040,5/21/2022 22:30,18.271,,,,
3041,5/21/2022 23:00,18.224,,,,
3042,5/21/2022 23:30,18.152,,,,
3043,5/22/2022 0:00,18.105,,,,
3044,5/22/2022 0:30,18.057,,,,
3045,5/22/2022 1:00,18.01,,,,
3046,5/22/2022 1:30,17.962,,,,
3047,5/22/2022 2:00,17.938,,,,
3048,5/22/2022 2:30,17.915,,,,
3049,5/22/2022 3:00,17.938,,,,
3050,5/22/2022 3:30,17.915,,,,
3051,5/22/2022 4:00,17.891,,,,
3052,5/22/2022 4:30,17.891,,,,
3053,5/22/2022 5:00,17.867,,,,
3054,5/22/2022 5:30,17.867,,,,
3055,5/22/2022 6:00,17.843,,,,
3056,5/22/2022 6:30,17.819,,,,
3057,5/22/2022 7:00,17.819,,,,
3058,5/22/2022 7:30,17.843,,,,
3059,5/22/2022 8:00,17.867,,,,
3060,5/22/2022 8:30,17.891,,,,
3061,5/22/2022 9:00,17.938,,,,
3062,5/22/2022 9:30,17.986,,,,
3063,5/22/2022 10:00,18.057,,,,
3064,5/22/2022 10:30,18.152,,,,
3065,5/22/2022 11:00,18.295,,,,
3066,5/22/2022 11:30,18.438,,,,
3067,5/22/2022 12:00,18.604,,,,
3068,5/22/2022 12:30,18.771,,,,
3069,5/22/2022 13:00,18.913,,,,
3070,5/22/2022 13:30,19.008,,,,
3071,5/22/2022 14:00,19.127,,,,
3072,5/22/2022 14:30,19.222,,,,
3073,5/22/2022 15:00,19.294,,,,
3074,5/22/2022 15:30,19.318,,,,
3075,5/22/2022 16:00,19.341,,,,
3076,5/22/2022 16:30,19.341,,,,
3077,5/22/2022 17:00,19.341,,,,
3078,5/22/2022 17:30,19.294,,,,
3079,5/22/2022 18:00,19.246,,,,
3080,5/22/2022 18:30,19.199,,,,
3081,5/22/2022 19:00,19.127,,,,
3082,5/22/2022 19:30,19.008,,,,
3083,5/22/2022 20:00,18.889,,,,
3084,5/22/2022 20:30,18.794,,,,
3085,5/22/2022 21:00,18.699,,,,
3086,5/22/2022 21:30,18.628,,,,
3087,5/22/2022 22:00,18.557,,,,
3088,5/22/2022 22:30,18.485,,,,
3089,5/22/2022 23:00,18.414,,,,
3090,5/22/2022 23:30,18.343,,,,
3091,5/23/2022 0:00,18.295,,,,
3092,5/23/2022 0:30,18.247,,,,
3093,5/23/2022 1:00,18.224,,,,
3094,5/23/2022 1:30,18.176,,,,
3095,5/23/2022 2:00,18.129,,,,
3096,5/23/2022 2:30,18.105,,,,
3097,5/23/2022 3:00,18.081,,,,
3098,5/23/2022 3:30,18.057,,,,
3099,5/23/2022 4:00,18.01,,,,
3100,5/23/2022 4:30,17.962,,,,
3101,5/23/2022 5:00,17.938,,,,
3102,5/23/2022 5:30,17.891,,,,
3103,5/23/2022 6:00,17.867,,,,
3104,5/23/2022 6:30,17.843,,,,
3105,5/23/2022 7:00,17.796,,,,
3106,5/23/2022 7:30,17.796,,,,
3107,5/23/2022 8:00,17.796,,,,
3108,5/23/2022 8:30,17.819,,,,
3109,5/23/2022 9:00,17.867,,,,
3110,5/23/2022 9:30,17.938,,,,
3111,5/23/2022 10:00,17.986,,,,
3112,5/23/2022 10:30,17.938,,,,
3113,5/23/2022 11:00,18.033,,,,
3114,5/23/2022 11:30,18.176,,,,
3115,5/23/2022 12:00,18.295,,,,
3116,5/23/2022 12:30,18.39,,,,
3117,5/23/2022 13:00,18.485,,,,
3118,5/23/2022 13:30,18.533,,,,
3119,5/23/2022 14:00,18.533,,,,
3120,5/23/2022 14:30,18.58,,,,
3121,5/23/2022 15:00,19.222,,,,
3122,5/23/2022 15:30,19.841,,,,
3123,5/23/2022 16:00,23.4,,,,
3124,5/23/2022 16:30,22.8,,,,
3125,5/23/2022 17:00,22.202,,,,
3126,5/23/2022 17:30,21.7,,,,
3127,5/23/2022 18:00,21.294,,,,
3128,5/23/2022 18:30,20.936,,,,
3129,5/23/2022 19:00,20.603,,,,
3130,5/23/2022 19:30,20.293,,,,
3131,5/23/2022 20:00,20.627,,,,
3132,5/23/2022 20:30,20.531,,,,
3133,5/23/2022 21:00,20.507,,,,
3134,5/23/2022 21:30,20.293,,,,
3135,5/23/2022 22:00,20.317,,,,
3136,5/23/2022 22:30,20.126,,,,
3137,5/23/2022 23:00,20.269,,,,
3138,5/23/2022 23:30,20.317,,,,
3139,5/24/2022 0:00,20.269,,,,
3140,5/24/2022 0:30,20.174,,,,
3141,5/24/2022 1:00,20.031,,,,
3142,5/24/2022 1:30,19.936,,,,
3143,5/24/2022 2:00,19.793,,,,
3144,5/24/2022 2:30,19.651,,,,
3145,5/24/2022 3:00,19.508,,,,
3146,5/24/2022 3:30,19.413,,,,
3147,5/24/2022 4:00,19.318,,,,
3148,5/24/2022 4:30,19.413,,,,
3149,5/24/2022 5:00,19.436,,,,
3150,5/24/2022 5:30,19.127,,,,
3151,5/24/2022 6:00,19.032,,,,
3152,5/24/2022 6:30,19.199,,,,
3153,5/24/2022 7:00,19.27,,,,
3154,5/24/2022 7:30,19.341,,,,
3155,5/24/2022 8:00,19.318,,,,
3156,5/24/2022 8:30,19.27,,,,
3157,5/24/2022 9:00,19.222,,,,
3158,5/24/2022 9:30,19.175,,,,
3159,5/24/2022 10:00,19.103,,,,
3160,5/24/2022 10:30,19.032,,,,
3161,5/24/2022 11:00,18.961,,,,
3162,5/24/2022 11:30,18.889,,,,
3163,5/24/2022 12:00,18.794,,,,
3164,5/24/2022 12:30,18.747,,,,
3165,5/24/2022 13:00,18.699,,,,
3166,5/24/2022 13:30,18.628,,,,
3167,5/24/2022 14:00,18.58,,,,
3168,5/24/2022 14:30,18.509,,,,
3169,5/24/2022 15:00,18.461,,,,
3170,5/24/2022 15:30,18.39,,,,
3171,5/24/2022 16:00,18.343,,,,
3172,5/24/2022 16:30,18.271,,,,
3173,5/24/2022 17:00,18.224,,,,
3174,5/24/2022 17:30,18.176,,,,
3175,5/24/2022 18:00,18.129,,,,
3176,5/24/2022 18:30,18.081,,,,
3177,5/24/2022 19:00,18.033,,,,
3178,5/24/2022 19:30,18.01,,,,
3179,5/24/2022 20:00,17.962,,,,
3180,5/24/2022 20:30,17.938,,,,
3181,5/24/2022 21:00,17.891,,,,
3182,5/24/2022 21:30,17.867,,,,
3183,5/24/2022 22:00,17.843,,,,
3184,5/24/2022 22:30,17.819,,,,
3185,5/24/2022 23:00,17.796,,,,
3186,5/24/2022 23:30,17.748,,,,
3187,5/25/2022 0:00,17.724,,,,
3188,5/25/2022 0:30,17.701,,,,
3189,5/25/2022 1:00,17.653,,,,
3190,5/25/2022 1:30,17.605,,,,
3191,5/25/2022 2:00,17.582,,,,
3192,5/25/2022 2:30,17.534,,,,
3193,5/25/2022 3:00,17.486,,,,
3194,5/25/2022 3:30,17.439,,,,
3195,5/25/2022 4:00,17.391,,,,
3196,5/25/2022 4:30,17.344,,,,
3197,5/25/2022 5:00,17.32,,,,
3198,5/25/2022 5:30,17.272,,,,
3199,5/25/2022 6:00,17.249,,,,
3200,5/25/2022 6:30,17.201,,,,
3201,5/25/2022 7:00,17.177,,,,
3202,5/25/2022 7:30,17.13,,,,
3203,5/25/2022 8:00,17.106,,,,
3204,5/25/2022 8:30,17.106,,,,
3205,5/25/2022 9:00,17.082,,,,
3206,5/25/2022 9:30,17.082,,,,
3207,5/25/2022 10:00,17.082,,,,
3208,5/25/2022 10:30,17.082,,,,
3209,5/25/2022 11:00,17.082,,,,
3210,5/25/2022 11:30,17.082,,,,
3211,5/25/2022 12:00,17.106,,,,
3212,5/25/2022 12:30,17.153,,,,
3213,5/25/2022 13:00,17.201,,,,
3214,5/25/2022 13:30,17.272,,,,
3215,5/25/2022 14:00,17.296,,,,
3216,5/25/2022 14:30,17.391,,,,
3217,5/25/2022 15:00,17.51,,,,
3218,5/25/2022 15:30,17.582,,,,
3219,5/25/2022 16:00,17.605,,,,
3220,5/25/2022 16:30,17.605,,,,
3221,5/25/2022 17:00,17.629,,,,
3222,5/25/2022 17:30,17.629,,,,
3223,5/25/2022 18:00,17.605,,,,
3224,5/25/2022 18:30,17.582,,,,
3225,5/25/2022 19:00,17.558,,,,
3226,5/25/2022 19:30,17.534,,,,
3227,5/25/2022 20:00,17.51,,,,
3228,5/25/2022 20:30,17.486,,,,
3229,5/25/2022 21:00,17.463,,,,
3230,5/25/2022 21:30,17.439,,,,
3231,5/25/2022 22:00,17.415,,,,
3232,5/25/2022 22:30,17.391,,,,
3233,5/25/2022 23:00,17.368,,,,
3234,5/25/2022 23:30,17.368,,,,
3235,5/26/2022 0:00,17.344,,,,
3236,5/26/2022 0:30,17.344,,,,
3237,5/26/2022 1:00,17.32,,,,
3238,5/26/2022 1:30,17.32,,,,
3239,5/26/2022 2:00,17.32,,,,
3240,5/26/2022 2:30,17.296,,,,
3241,5/26/2022 3:00,17.296,,,,
3242,5/26/2022 3:30,17.296,,,,
3243,5/26/2022 4:00,17.296,,,,
3244,5/26/2022 4:30,17.272,,,,
3245,5/26/2022 5:00,17.272,,,,
3246,5/26/2022 5:30,17.272,,,,
3247,5/26/2022 6:00,17.249,,,,
3248,5/26/2022 6:30,17.225,,,,
3249,5/26/2022 7:00,17.225,,,,
3250,5/26/2022 7:30,17.225,,,,
3251,5/26/2022 8:00,17.201,,,,
3252,5/26/2022 8:30,17.225,,,,
3253,5/26/2022 9:00,17.249,,,,
3254,5/26/2022 9:30,17.272,,,,
3255,5/26/2022 10:00,17.32,,,,
3256,5/26/2022 10:30,17.368,,,,
3257,5/26/2022 11:00,17.439,,,,
3258,5/26/2022 11:30,17.463,,,,
3259,5/26/2022 12:00,17.534,,,,
3260,5/26/2022 12:30,17.605,,,,
3261,5/26/2022 13:00,17.677,,,,
3262,5/26/2022 13:30,17.724,,,,
3263,5/26/2022 14:00,17.772,,,,
3264,5/26/2022 14:30,17.819,,,,
3265,5/26/2022 15:00,17.891,,,,
